Interval=	0,005 s
ExcelDateTime=	4,2821680721150136e+04	03/27/17 16:20:14,307372
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	LV Pressure	Aortic Pressure	Aortic Flow	LVAD Flow
40,245	49,46674	103,5245	7,794065	7,537386
40,25	47,57753	103,9155	7,915366	7,520196
40,255	45,29474	103,9937	7,687035	7,490728
40,26	43,32682	103,5245	7,829742	7,450209
40,265	41,20146	103,3681	7,615681	7,393728
40,27	39,39097	103,4463	7,651358	7,336019
40,275	37,6592	103,6027	7,437298	7,258665
40,28	35,92742	103,8373	7,423027	7,177627
40,285	34,03822	104,1501	7,237508	7,103956
40,29	32,30644	104,0719	7,194696	7,030285
40,295	30,81082	104,2283	7,130478	6,950475
40,3	28,92162	104,854	7,094801	6,866982
40,305	26,87497	104,6976	6,966365	6,78226
40,31	24,59218	104,4629	6,994906	6,693855
40,315	22,23067	103,9937	6,852199	6,601767
40,32	20,42018	104,2283	6,787981	6,504767
40,325	18,76713	104,5411	6,645274	6,408995
40,33	16,01204	104,4629	6,638139	6,314451
40,335	11,52517	103,7591	6,474026	6,214995
40,34	5,621398	103,3681	6,502568	6,105717
40,345	0,3473622	103,2117	6,309913	5,995211
40,35	-4,375655	102,8207	6,245695	5,879793
40,355	-7,760484	102,4297	6,045905	5,753325
40,36	-10,20071	102,0387	5,93174	5,625629
40,365	-10,83044	101,7258	5,810439	5,493022
40,37	-10,67301	101,2566	5,632055	5,348136
40,375	-9,964558	101,1002	5,546431	5,200794
40,38	-8,941238	100,631	5,382318	5,052225
40,385	-8,232786	100,3964	5,325236	4,920845
40,39	-7,052031	99,92718	5,039822	4,785782
40,395	-5,713843	100,24	5,025551	4,675276
40,4	-4,218221	100,7092	4,761543	4,575821
40,405	-2,880033	101,7258	4,818626	4,487416
40,41	-1,935429	102,5079	4,561754	4,397783
40,415	-0,6759582	102,9771	4,661648	4,329023
40,42	0,2686452	103,6809	4,461859	4,261492
40,425	0,9770978	104,7758	4,376235	4,214834
40,43	1,764267	105,5578	4,233528	4,174315
40,435	2,157852	106,8872	4,27634	4,14853
40,44	2,47272	107,9821	4,112227	4,130112
40,445	2,551437	108,6859	4,162174	4,117834
40,45	2,945022	109,6243	4,062279	4,100644
40,455	3,417323	110,0936	4,119362	4,090821
40,46	3,49604	110,641	3,905302	4,069948
40,465	3,574757	110,641	4,126497	4,058897
40,47	3,968342	111,1884	3,933843	4,044163
40,475	3,889625	111,423	4,07655	4,035568
40,48	3,889625	111,814	3,912437	4,019606
40,485	3,417323	111,5012	4,147904	3,999961
40,49	3,417323	111,5012	3,86249	3,975404
40,495	3,338606	110,7192	4,062279	3,959442
40,5	3,338606	110,1718	3,912437	3,931201
40,505	3,259889	109,4679	3,983791	3,900505
40,51	3,338606	108,7641	3,833948	3,873493
40,515	2,787588	108,2949	3,955249	3,858758
40,52	2,630154	107,9821	3,86249	3,845252
40,525	2,551437	107,7475	3,883896	3,837885
40,53	2,630154	107,5911	3,905302	3,837885
40,535	2,47272	107,2	3,955249	3,844024
40,54	2,551437	106,7308	3,940978	3,836657
40,545	2,47272	106,2616	3,990926	3,82929
40,55	2,551437	105,636	4,069415	3,826834
40,555	2,394003	105,1668	4,019467	3,821923
40,56	3,181172	105,0104	4,026603	3,817012
40,565	3,653474	105,0886	4,105091	3,815784
40,57	3,732191	105,245	4,090821	3,825607
40,575	3,653474	105,0104	4,083685	3,835429
40,58	3,49604	104,4629	4,133633	3,845252
40,585	3,653474	104,4629	4,162174	3,852619
40,59	3,102455	104,6976	4,126497	3,857531
40,595	3,023739	104,5411	4,162174	3,847708
40,6	2,708871	104,3065	4,119362	3,851391
40,605	2,708871	104,3847	4,07655	3,864898
40,61	2,866305	104,6194	4,062279	3,885771
40,615	2,945022	105,0104	4,026603	3,905417
40,62	2,945022	105,245	4,105091	3,933657
40,625	2,787588	105,5578	4,012332	3,958214
40,63	2,787588	105,9488	4,147904	3,982771
40,635	2,945022	105,8706	3,990926	3,992594
40,64	2,787588	105,3232	4,147904	4,003644
40,645	2,787588	104,854	4,019467	4,015923
40,65	2,787588	104,3065	4,204986	4,026973
40,655	2,708871	104,0719	4,040873	4,03434
40,66	2,708871	104,4629	4,29061	4,056442
40,665	2,787588	104,3065	4,126497	4,063809
40,67	2,787588	104,4629	4,27634	4,067492
40,675	2,866305	103,9155	4,219257	4,057669
40,68	2,708871	103,0553	4,312016	4,057669
40,685	2,787588	102,4297	4,226392	4,05153
40,69	2,47272	102,0387	4,29061	4,042935
40,695	2,315286	101,7258	4,254934	4,04048
40,7	2,000418	101,7258	4,312016	4,050302
40,705	2,157852	101,8823	4,233528	4,055214
40,71	2,236569	102,0387	4,38337	4,065037
40,715	2,394003	101,8823	4,204986	4,071176
40,72	2,551437	101,7258	4,340558	4,083454
40,725	2,787588	101,413	4,219257	4,088366
40,73	2,866305	101,1002	4,38337	4,094505
40,735	3,023739	101,022	4,204986	4,104328
40,74	3,181172	101,2566	4,426182	4,123973
40,745	3,102455	101,2566	4,262069	4,133796
40,75	2,866305	101,2566	4,419047	4,14853
40,755	2,866305	101,1784	4,254934	4,158353
40,76	2,787588	100,7874	4,347693	4,159581
40,765	2,551437	100,3182	4,27634	4,157125
40,77	2,394003	99,92718	4,283475	4,152214
40,775	2,315286	99,77077	4,226392	4,152214
40,78	2,394003	99,77077	4,254934	4,153441
40,785	2,394003	99,84897	4,190716	4,153441
40,79	2,47272	100,0054	4,247798	4,168176
40,795	2,47272	100,0054	4,361964	4,189049
40,8	2,394003	100,24	4,354829	4,208695
40,805	2,787588	100,3964	4,497535	4,223429
40,81	2,787588	100,4746	4,504671	4,240619
40,815	2,787588	100,3182	4,590295	4,251669
40,82	2,708871	100,0836	4,547483	4,255353
40,825	2,866305	99,92718	4,511806	4,252897
40,83	2,630154	99,77077	4,497535	4,251669
40,835	2,47272	99,69257	4,4904	4,254125
40,84	2,000418	99,61437	4,476129	4,249213
40,845	0,9770978	99,30155	4,497535	4,249213
40,85	-0,990826	99,06695	4,4904	4,251669
40,855	-3,037467	98,91054	4,540348	4,252897
40,86	-4,690523	99,06695	4,468994	4,239391
40,865	-6,186145	98,91054	4,547483	4,227112
40,87	-7,288182	98,51953	4,419047	4,212378
40,875	-7,996635	97,9721	4,454723	4,190277
40,88	-7,917918	97,42468	4,376235	4,164492
40,885	-7,288182	97,03367	4,561754	4,147302
40,89	-6,422296	96,72086	4,312016	4,128885
40,895	-5,556409	96,79906	4,476129	4,125201
40,9	-4,218221	97,11187	4,254934	4,121517
40,905	-2,643882	97,50289	4,38337	4,127657
40,91	-1,14826	97,8157	4,16931	4,13134
40,915	-0,2036565	97,7375	4,440453	4,139935
40,92	0,5047961	97,8157	4,219257	4,150986
40,925	1,213249	97,65929	4,347693	4,166948
40,93	1,606833	97,8939	4,247798	4,179226
40,935	1,68555	98,20671	4,426182	4,201327
40,94	1,764267	98,98874	4,269204	4,233251
40,945	1,370683	99,53616	4,376235	4,27377
40,95	0,8196639	99,69257	4,426182	4,304467
40,955	0,1112113	99,77077	4,518941	4,330251
40,96	-0,4398074	99,84897	4,454723	4,356036
40,965	-0,990826	99,69257	4,640242	4,373226
40,97	-1,384411	99,37976	4,511806	4,379365
40,975	-1,856712	99,06695	4,59743	4,385504
40,98	-2,17158	98,59773	4,540348	4,389188
40,985	-2,329014	98,59773	4,661648	4,401466
40,99	-2,407731	98,59773	4,504671	4,410061
40,995	-2,250297	98,67593	4,668784	4,419884
41	-2,329014	98,51953	4,633107	4,432163
41,005	-1,856712	98,44132	4,69019	4,437074
41,01	-0,2036565	98,12851	4,590295	4,43339
41,015	4,125776	97,9721	4,69019	4,438302
41,02	10,89543	98,12851	4,725866	4,451808
41,025	18,92456	98,59773	4,740137	4,475137
41,03	26,24524	98,75413	4,811491	4,518112
41,035	32,93618	99,77077	4,818626	4,588099
41,04	40,25686	100,9438	4,932792	4,680188
41,045	47,73497	102,5079	4,947062	4,780871
41,05	54,26847	103,6809	5,139717	4,896288
41,055	59,77866	104,6976	5,089769	5,022757
41,06	64,10809	105,4796	5,339506	5,156592
41,065	68,20137	106,6526	5,282423	5,289199
41,07	71,66492	108,3731	5,482213	5,443908
41,075	74,02643	109,8589	5,532161	5,599844
41,08	75,52205	110,9538	5,674867	5,765604
41,085	76,62409	111,814	5,73195	5,916629
41,09	77,80484	112,5178	5,910334	6,072565
41,095	78,43458	113,4563	6,067311	6,227274
41,1	78,74945	114,1601	6,309913	6,370932
41,105	78,82816	114,3165	6,416943	6,503539
41,11	78,74945	114,3947	6,702357	6,638602
41,115	78,27714	114,3165	6,745169	6,756475
41,12	78,04099	114,2383	6,9735	6,876804
41,125	77,72613	114,5511	7,037718	6,989766
41,13	77,25382	114,3165	7,344538	7,1015
41,135	76,46665	113,9255	7,294591	7,204639
41,14	75,60077	113,3781	7,637087	7,296728
41,145	74,73488	113,0653	7,565734	7,380221
41,15	73,63284	112,5178	7,901095	7,457576
41,155	72,53081	111,6576	7,729847	7,518968
41,16	71,19262	110,4846	8,029531	7,570538
41,165	69,77571	109,5461	7,901095	7,606145
41,17	68,75239	108,6077	8,10802	7,625791
41,175	67,33549	107,9039	8,015261	7,630702
41,18	65,9973	107,2	8,165103	7,630702
41,185	64,58039	105,9488	8,029531	7,624563
41,19	62,69119	105,0886	8,129426	7,622107
41,195	60,72326	104,0719	8,058073	7,609829
41,2	58,83406	103,5245	8,10802	7,600006
41,205	57,57459	103,4463	8,079479	7,598778
41,21	55,68538	103,2899	8,100885	7,588955
41,215	53,71746	102,7425	8,00099	7,574221
41,22	51,74953	102,6643	8,022396	7,557031
41,225	49,93904	102,8207	7,822606	7,531246
41,23	48,04983	103,0553	7,829742	7,495639
41,235	45,76704	103,2899	7,644223	7,450209
41,24	43,87784	102,8207	7,6799	7,406006
41,245	41,67376	102,7425	7,58714	7,35812
41,25	39,94199	102,8989	7,594275	7,2955
41,255	38,21022	103,0553	7,437298	7,231652
41,26	36,39973	103,5245	7,451568	7,173943
41,265	34,4318	103,7591	7,308862	7,10764
41,27	32,62131	103,9937	7,273185	7,041336
41,275	30,96826	103,8373	7,216102	6,970121
41,28	29,15777	104,0719	7,116207	6,893994
41,285	27,34728	104,3847	7,094801	6,810501
41,29	25,06448	104,4629	6,916418	6,71964
41,295	22,62426	104,2283	6,902147	6,632463
41,3	20,42018	104,4629	6,723763	6,540375
41,305	18,84585	104,854	6,709493	6,438463
41,31	16,40562	105,0886	6,531109	6,329185
41,315	12,07619	104,0719	6,638139	6,22359
41,32	6,487284	103,2899	6,424079	6,111856
41,325	1,055815	103,2899	6,424079	5,997667
41,33	-3,903353	102,9771	6,274236	5,867515
41,335	-7,445616	102,7425	6,259966	5,747186
41,34	-9,885842	102,4297	6,067311	5,617034
41,345	-10,83044	102,1169	5,960281	5,485655
41,35	-10,75173	101,7258	5,810439	5,355503
41,355	-10,04328	101,413	5,689138	5,222896
41,36	-9,177389	100,8656	5,446536	5,087832
41,365	-8,232786	100,4746	5,439401	4,957681
41,37	-7,288182	100,24	5,146852	4,83244
41,375	-5,79256	100,5528	5,046957	4,725618
41,38	-4,533089	101,1002	4,79722	4,615112
41,385	-3,037467	101,5694	4,875709	4,507061
41,39	-1,699279	101,9605	4,518941	4,407606
41,395	-0,7546752	102,1951	4,611701	4,326568
41,4	0,1899283	102,7425	4,340558	4,256581
41,405	0,9770978	103,8373	4,440453	4,206239
41,41	1,68555	104,854	4,069415	4,16572
41,415	1,921701	106,1834	4,27634	4,142391
41,42	2,236569	106,9654	4,033738	4,119062
41,425	2,315286	107,7475	4,119362	4,1031
41,43	2,708871	108,3731	4,005197	4,090821
41,435	2,945022	108,9987	4,140768	4,080999
41,44	3,259889	109,7025	3,990926	4,063809
41,445	3,49604	110,0936	4,033738	4,052758
41,45	3,889625	110,8756	4,062279	4,045391
41,455	3,889625	111,1884	4,119362	4,03434
41,46	3,889625	111,5012	4,147904	4,019606
41,465	3,653474	111,1884	4,297746	3,999961
41,47	3,49604	110,8756	4,27634	3,975404
41,475	3,259889	110,4064	4,247798	3,934885
41,48	3,338606	109,7025	4,16931	3,894366
41,485	3,259889	108,9987	4,112227	3,858758
41,49	3,181172	108,1385	3,948114	3,830518
41,495	2,866305	107,9039	3,96952	3,802277
41,5	2,787588	107,9821	3,891031	3,787543
41,505	2,630154	107,7475	3,87676	3,785088
41,51	2,630154	107,8257	3,841084	3,786315
41,515	2,630154	107,4347	3,855354	3,78386
41,52	2,394003	106,7308	3,841084	3,788771
41,525	2,630154	106,4962	3,826813	3,791227
41,53	2,394003	106,027	3,905302	3,802277
41,535	2,394003	105,7924	3,86249	3,813328
41,54	2,866305	106,1052	3,919572	3,831746
41,545	3,49604	106,1052	3,87676	3,848936
41,55	3,810908	105,8706	4,019467	3,853847
41,555	3,810908	105,5578	3,848219	3,853847
41,56	3,968342	104,6194	4,019467	3,861214
41,565	3,417323	104,3065	3,833948	3,850163
41,57	3,181172	104,0719	3,940978	3,839113
41,575	2,787588	103,8373	3,798272	3,82929
41,58	2,866305	103,7591	3,898166	3,82929
41,585	2,945022	103,9937	3,762595	3,831746
41,59	3,023739	104,0719	3,855354	3,84648
41,595	3,102455	104,3847	3,819678	3,866125
41,6	2,945022	104,6976	3,919572	3,893138
41,605	3,259889	104,6976	3,912437	3,904189
41,61	3,023739	104,7758	4,07655	3,921379
41,615	2,945022	104,6976	4,019467	3,934885
41,62	3,023739	104,4629	4,162174	3,944708
41,625	2,866305	104,3065	4,07655	3,952075
41,63	2,787588	104,3065	4,197851	3,966809
41,635	2,551437	103,9155	4,019467	3,981543
41,64	2,630154	104,4629	4,219257	3,998733
41,645	2,630154	104,3847	4,07655	4,003644
41,65	2,708871	104,0719	4,262069	4,004872
41,655	2,708871	103,6027	4,062279	4,004872
41,66	2,630154	102,8207	4,269204	4,001189
41,665	2,630154	102,4297	3,990926	3,995049
41,67	2,551437	102,3515	4,140768	4,004872
41,675	2,315286	102,2733	4,005197	4,017151
41,68	2,157852	102,4297	4,147904	4,039252
41,685	2,157852	102,6643	4,090821	4,067492
41,69	2,394003	102,7425	4,197851	4,096961
41,695	2,47272	102,6643	4,197851	4,123973
41,7	2,708871	102,3515	4,204986	4,139935
41,705	2,787588	102,1951	4,204986	4,150986
41,71	2,866305	101,9605	4,254934	4,168176
41,715	2,787588	101,7258	4,326287	4,171859
41,72	2,945022	101,5694	4,312016	4,176771
41,725	3,102455	101,413	4,347693	4,181682
41,73	3,023739	101,413	4,390505	4,186593
41,735	2,787588	101,022	4,419047	4,190277
41,74	2,708871	100,7874	4,419047	4,184138
41,745	2,47272	100,3964	4,426182	4,186593
41,75	2,394003	99,92718	4,497535	4,191505
41,755	2,47272	99,69257	4,461859	4,192733
41,76	2,157852	99,69257	4,461859	4,197644
41,765	2,315286	99,77077	4,526077	4,214834
41,77	2,315286	99,77077	4,511806	4,220973
41,775	2,394003	99,77077	4,468994	4,230796
41,78	2,394003	99,69257	4,440453	4,233251
41,785	2,551437	99,53616	4,483265	4,244302
41,79	2,787588	99,53616	4,390505	4,247986
41,795	2,866305	99,45796	4,4904	4,252897
41,8	2,866305	99,45796	4,38337	4,261492
41,805	3,102455	99,69257	4,547483	4,277454
41,81	2,708871	99,84897	4,369099	4,281137
41,815	2,551437	99,92718	4,604566	4,288505
41,82	2,157852	99,92718	4,433317	4,288505
41,825	1,055815	99,37976	4,568889	4,287277
41,83	-0,6759582	98,83234	4,440453	4,277454
41,835	-2,95875	98,51953	4,633107	4,268859
41,84	-4,611806	98,67593	4,38337	4,257808
41,845	-6,028711	98,59773	4,447588	4,250441
41,85	-7,366899	98,59773	4,29061	4,230796
41,855	-8,075352	98,28492	4,333422	4,217289
41,86	-8,075352	97,8157	4,27634	4,196416
41,865	-7,366899	97,42468	4,426182	4,177998
41,87	-6,57973	97,11187	4,312016	4,155897
41,875	-5,556409	96,87726	4,411911	4,143619
41,88	-4,375655	96,64266	4,304881	4,141163
41,885	-2,880033	97,26828	4,433317	4,146074
41,89	-1,463128	97,8157	4,204986	4,149758
41,895	-0,5972413	97,9721	4,426182	4,168176
41,9	0,583513	98,05031	4,27634	4,180454
41,905	1,134532	98,12851	4,461859	4,198872
41,91	1,606833	98,12851	4,283475	4,213606
41,915	1,68555	98,28492	4,476129	4,235707
41,92	1,528116	98,51953	4,304881	4,255353
41,925	1,370683	99,06695	4,390505	4,27991
41,93	0,8196639	99,14515	4,312016	4,309378
41,935	0,1112113	99,53616	4,426182	4,34253
41,94	-0,3610904	99,69257	4,319152	4,371998
41,945	-0,9121091	99,77077	4,426182	4,397783
41,95	-1,463128	99,84897	4,4904	4,421112
41,955	-1,620562	99,84897	4,461859	4,437074
41,96	-2,014146	99,37976	4,561754	4,432163
41,965	-2,250297	99,06695	4,540348	4,424796
41,97	-2,329014	98,59773	4,604566	4,423568
41,975	-2,092863	98,51953	4,58316	4,418656
41,98	-2,014146	98,05031	4,647378	4,412517
41,985	-2,014146	97,8157	4,647378	4,407606
41,99	-0,4398074	97,8157	4,59743	4,413745
41,995	3,574757	98,12851	4,58316	4,424796
42	10,2657	98,36312	4,604566	4,443213
42,005	18,05868	98,67593	4,633107	4,477593
42,01	25,6155	98,91054	4,647378	4,529162
42,015	32,22773	99,37976	4,70446	4,586871
42,02	39,46969	100,3964	4,782949	4,66177
42,025	46,79036	101,7258	4,825761	4,75877
42,03	53,56002	103,4463	4,882844	4,868048
42,035	59,07021	104,4629	4,868573	4,995744
42,04	63,55707	105,3232	5,075498	5,139402
42,045	67,80779	106,7308	5,11831	5,287971
42,05	71,35005	108,5295	5,41086	5,453731
42,055	73,79028	109,7025	5,439401	5,612123
42,06	75,44333	110,7192	5,803304	5,776654
42,065	76,46665	111,3448	5,753356	5,937502
42,07	77,64741	112,205	6,074447	6,089755
42,075	78,27714	113,0653	6,081582	6,237097
42,08	78,67073	113,9255	6,388402	6,389349
42,085	78,74945	114,3947	6,352725	6,534235
42,09	78,59201	114,7075	6,659545	6,675438
42,095	78,27714	114,8639	6,709493	6,806817
42,1	77,96228	114,7857	6,9735	6,934513
42,105	77,72613	115,1767	7,002042	7,047475
42,11	77,09639	114,7857	7,287456	7,156753
42,115	76,30922	114,0037	7,337403	7,245158
42,12	75,44333	113,1435	7,522922	7,334791
42,125	74,73488	112,596	7,544328	7,401095
42,13	73,63284	112,1268	7,736982	7,457576
42,135	72,53081	111,5012	7,665629	7,512829
42,14	71,19262	110,4846	7,901095	7,554576
42,145	69,93315	109,4679	7,822606	7,591411
42,15	68,67368	108,5295	8,043802	7,615968
42,155	67,33549	107,8257	7,872554	7,636841
42,16	65,76115	107,2	8,115156	7,656487
42,165	64,50168	106,4962	8,008125	7,662626
42,17	62,84862	106,1052	8,122291	7,663854
42,175	60,80198	104,9322	7,979584	7,66631
42,18	58,91277	104,3065	8,072344	7,64912
42,185	57,57459	103,9937	7,922501	7,63193
42,19	55,84281	103,7591	7,986719	7,611056
42,195	53,79617	102,9771	7,929637	7,592639
42,2	51,74953	102,7425	7,929637	7,571765
42,205	49,86032	102,8207	7,922501	7,536158
42,21	48,04983	103,2899	7,815471	7,503006
42,215	45,92448	103,5245	7,844012	7,473538
42,22	44,03527	103,6027	7,708441	7,435474
42,225	41,98863	103,6809	7,708441	7,387588
42,23	39,94199	103,6809	7,651358	7,32988
42,235	38,1315	103,6027	7,629952	7,262348
42,24	36,32101	103,6809	7,515787	7,186222
42,245	34,4318	103,6809	7,487245	7,110095
42,25	32,62131	103,6809	7,358809	7,030285
42,255	30,81082	103,5245	7,258914	6,954159
42,26	29,23648	104,3065	7,159019	6,866982
42,265	27,42599	104,854	7,08053	6,790855
42,27	25,06448	104,854	6,95923	6,707362
42,275	22,54554	104,6976	6,887876	6,617729
42,28	20,42018	104,6194	6,780846	6,521957
42,285	18,84585	104,6194	6,766575	6,421273
42,29	16,48434	104,2283	6,538244	6,309539
42,295	12,54849	103,6809	6,54538	6,205173
42,3	6,644718	103,1335	6,338455	6,09835
42,305	1,291966	103,3681	6,317049	5,995211
42,31	-3,588485	103,2899	5,988823	5,88716
42,315	-7,209465	103,1335	6,110124	5,765604
42,32	-9,728408	102,6643	5,796168	5,631768
42,325	-10,98788	101,804	5,817574	5,502844
42,33	-10,98788	101,4912	5,539296	5,369009
42,335	-10,35814	101,1784	5,682003	5,244997
42,34	-9,334823	101,1784	5,325236	5,112389
42,345	-8,390219	101,413	5,346642	4,9982
42,35	-7,524333	100,9438	5,11831	4,880326
42,355	-6,186145	101,022	5,039822	4,763681
42,36	-4,611806	101,413	4,775814	4,658086
42,365	-3,352335	101,7258	4,768679	4,563542
42,37	-2,092863	101,8823	4,58316	4,465314
42,375	-0,9121091	102,2733	4,533212	4,380593
42,38	-0,04622259	103,0553	4,390505	4,310606
42,385	0,8196639	104,1501	4,447588	4,252897
42,39	1,528116	105,0886	4,233528	4,201327
42,395	1,842984	106,1052	4,262069	4,157125
42,4	1,921701	106,5744	4,162174	4,128885
42,405	2,157852	107,4347	4,226392	4,109239
42,41	2,630154	108,4513	4,019467	4,093277
42,415	3,023739	109,0769	4,176445	4,087138
42,42	3,181172	110,0154	3,990926	4,082226
42,425	3,338606	110,4846	4,055144	4,072404
42,43	3,889625	111,1102	3,990926	4,055214
42,435	3,653474	111,2666	4,048009	4,035568
42,44	3,889625	111,2666	3,940978	4,012239
42,445	3,574757	110,8756	3,955249	3,982771
42,45	3,417323	110,5628	3,998061	3,953303
42,455	3,338606	110,3282	3,87676	3,927518
42,46	3,259889	110,0936	3,898166	3,916467
42,465	3,181172	109,7025	3,848219	3,901733
42,47	3,181172	109,3897	3,919572	3,890682
42,475	2,945022	109,1551	3,833948	3,878404
42,48	2,551437	108,7641	4,012332	3,867353
42,485	2,394003	108,0603	3,940978	3,850163
42,49	2,551437	107,8257	4,069415	3,845252
42,495	2,47272	107,2	4,062279	3,839113
42,5	2,315286	107,0436	4,155039	3,840341
42,505	2,394003	106,8872	4,062279	3,836657
42,51	2,315286	106,809	4,105091	3,850163
42,515	2,315286	106,5744	4,083685	3,855075
42,52	3,023739	106,418	4,119362	3,855075
42,525	3,49604	105,8706	4,069415	3,847708
42,53	3,810908	105,4796	4,140768	3,844024
42,535	3,653474	104,854	4,019467	3,834201
42,54	3,653474	104,3847	4,119362	3,830518
42,545	3,417323	104,3065	3,998061	3,824379
42,55	3,023739	104,3847	4,133633	3,835429
42,555	2,945022	104,3847	3,976655	3,845252
42,56	2,945022	104,4629	4,247798	3,859986
42,565	2,787588	104,854	4,048009	3,869809
42,57	2,787588	104,6976	4,219257	3,883315
42,575	2,866305	104,7758	3,976655	3,889455
42,58	2,945022	104,6976	4,112227	3,899277
42,585	2,787588	104,5411	3,826813	3,910328
42,59	2,787588	104,6976	4,019467	3,928746
